Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Aldrich,Edgar, , ,2,5,1848,Pittsburg,NH,9,15,1921,Littleton,NH,Male,White,U.S. District Court,U.S. District Court for the District of New Hampshire,Judge,Benjamin Harrison,Republican,,,1891-02-16,1891-02-16,,Reported (favorably),1891-02-20,Voice,  ,1891-02-20,1891-02-20,,Death,1921-09-15,Read law,,1866-01-01,University of Michigan Law School,LL.B.,1868-01-01,,,,,,,,,,1848-02-05,1921-09-15,Edgar Aldrich,23,IN,1,D.N.H.,01 - NH,NH,,,,,1921-09-15,35723 days 01:27:23.045008000,01-NH-01,,,4 days 00:00:00.000000000,11164 days 00:00:00.000000000,,43.031684428838375,43.031684428838375
Devine,Shane, , ,2,1,1926,Manchester,NH,2,22,1999,Virgin Islands, ,Male,White,U.S. District Court,U.S. District Court for the District of New Hampshire,Judge,Jimmy Carter,Democratic,,,1978-05-17,1978-05-17,1978-06-07,Reported (favorably),1978-06-22,Voice,  ,1978-06-23,1978-06-27,1992-09-08,Death,1999-02-22,University of New Hampshire,B.A.,1949-01-01,Boston College Law School,J.D.,1952-01-01,,,,,,,,,,1926-02-01,1999-02-22,Shane Devine,39,GA,1,D.N.H.,01 - NH,NH,,,,,1999-02-22,7439 days 01:27:23.045008000,01-NH-01,,,37 days 00:00:00.000000000,7545 days 00:00:00.000000000,,52.28854801946652,52.28854801946652
Loughlin,Martin,Francis, ,3,11,1923,Manchester,NH,3,7,2007,Manchester,NH,Male,White,U.S. District Court,U.S. District Court for the District of New Hampshire,Judge,Jimmy Carter,Democratic,Well Qualified,,1979-02-09,1979-02-09,1979-04-04,Reported (favorably),1979-04-23,Voice,  ,1979-04-24,1979-04-26,1989-05-15,Retirement,1995-12-04,St. Anselm College,A.B.,1947-01-01,Suffolk University Law School,LL.B.,1951-01-01,,,,,,,,,,1923-03-11,2007-03-07,Martin Francis Loughlin,39,GA,1,D.N.H.,01 - NH,NH,,,,,1995-12-04,8615 days 01:27:23.045008000,01-NH-02,,,74 days 00:00:00.000000000,6066 days 00:00:00.000000000,,55.91901271073328,55.91901271073328
Ford,Hiram,Church, ,7,28,1884,Scott County,KY,6,8,1969,Georgetown,KY,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,Franklin D. Roosevelt,Democratic,,,1935-03-19,1935-03-19,,Reported (favorably),1935-03-26,Voice,  ,1935-03-27,1935-03-28,1963-01-01,Death,1969-06-08,"Georgetown College, Kentucky",A.B.,1905-01-01,Kentucky University (later Transylvania University) Law Department,LL.B.,1907-01-01,,,,,,,,,,1884-07-28,1969-06-08,Hiram Church Ford,32,NY,6,E.D. Ky.,06 - KY-E,KY,,,,,1969-06-08,18290 days 01:27:23.045008000,06-KY-E-01,,,8 days 00:00:00.000000000,12491 days 00:00:00.000000000,,50.637590094252445,50.637590094252445
Hermansdorfer,H[oward],David, ,4,11,1931,Ashland,KY,11,17,2003,Ashland,KY,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,Richard M. Nixon,Republican,Qualified,,1972-02-16,1972-02-16,1972-03-01,Reported (favorably),1972-03-02,Voice,  ,1972-03-02,1972-03-07,,Resignation,1981-01-31,Princeton University,A.B.,1953-01-01,University of Virginia School of Law,LL.B.,1959-01-01,,,,,,,,,,1931-04-11,2003-11-17,H[oward] David Hermansdorfer,37,CA,6,E.D. Ky.,06 - KY-E,KY,,,,,1981-01-31,14035 days 01:27:23.045008000,06-KY-E-03,,,15 days 00:00:00.000000000,3252 days 00:00:00.000000000,,40.85231045127552,40.85231045127552
Hood,Joseph,Martin, ,9,30,1942,Ashland,KY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,George H.W. Bush,Republican,Qualified,,1990-01-24,1990-01-24,1990-04-04,Reported (favorably),1990-04-26,Voice,  ,1990-04-27,1990-04-30,2007-10-14,,,University of Kentucky,B.S.,1965-01-01,University of Kentucky College of Law,J.D.,1972-01-01,,,,,,,,,,1942-09-30,1677-09-30,Joseph Martin Hood,41,TX,6,E.D. Ky.,06 - KY-E,KY,,,,,2007-10-14,4283 days 01:27:23.045008000,06-KY-E-04,,,93 days 00:00:00.000000000,6376 days 00:00:00.000000000,,47.31924680178238,47.31924680178238
Caldwell,Karen,K., ,9,30,1956,Stanford,KY,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,George W. Bush,Republican,Qualified,,2001-09-04,2001-09-04,2001-10-04,Reported (favorably),2001-10-18,Roll Call, 100/0,2001-10-23,2001-10-24,,,,Transylvania University,B.A.,1977-01-01,University of Kentucky College of Law,J.D.,1980-01-01,,,,,,,,,,1956-09-30,1677-09-30,Karen K. Caldwell,43,TX,6,E.D. Ky.,06 - KY-E,KY,,,,,,,06-KY-E-03,"['Nominated to U.S. District Court for the Eastern District of Kentucky, August 2, 2001']",[],49 days 00:00:00.000000000,,,44.92905398468141,44.92905398468141
Bunning,David,L., ,9,30,1966,Ft. Thomas,KY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,George W. Bush,Republican,Not Qualified,,2001-09-04,2001-09-04,2001-12-10,Reported (favorably),2002-02-07,Voice,  ,2002-02-14,2002-02-19,,,,University of Kentucky,B.A.,1988-01-01,University of Kentucky College of Law,J.D.,1991-01-01,,,,,,,,,,1966-09-30,1677-09-30,David L. Bunning,43,TX,6,E.D. Ky.,06 - KY-E,KY,,,,,,,06-KY-E-05,"['Nominated to U.S. District Court for the Eastern District of Kentucky, August 2, 2001']",[],163 days 00:00:00.000000000,,,34.930217595159384,34.930217595159384
Van Tatenhove,Gregory,Frederick, ,9,30,1960,Los Angeles,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,George W. Bush,Republican,Not Qualified,,2005-09-13,2005-09-13,2005-11-01,Reported (favorably),2005-11-17,Voice,  ,2005-12-21,2006-01-05,,,,Asbury College,B.A.,1982-01-01,University of Kentucky College of Law,J.D.,1989-01-01,,,,,,,,,,1960-09-30,1677-09-30,Gregory Frederick Van Tatenhove,43,TX,6,E.D. Ky.,06 - KY-E,KY,,,,,,,06-KY-E-07,,,99 days 00:00:00.000000000,,,44.953695147744305,44.953695147744305
Reeves,Danny,C., ,9,30,1957,Corbin,KY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,George W. Bush,Republican,Qualified,,2001-09-04,2001-09-04,2001-11-07,Reported (favorably),2001-11-29,Voice,  ,2001-12-06,2001-12-10,,,,Eastern Kentucky University,B.A.,1978-01-01,"Northern Kentucky University, Salmon P. Chase College of Law",J.D.,1981-01-01,,,,,,,,,,1957-09-30,1677-09-30,Danny C. Reeves,43,TX,6,E.D. Ky.,06 - KY-E,KY,,,,,,,06-KY-E-08,"['Nominated to U.S. District Court for the Eastern District of Kentucky, August 2, 2001']",[],93 days 00:00:00.000000000,,,43.9297179271306,43.9297179271306
Wilhoit,Henry,Rupert,Jr.,9,30,1935,Ashland,KY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,Ronald Reagan,Republican,Well Qualified,,1981-08-11,1981-08-11,1981-09-15,Reported (favorably),1981-09-23,Voice,  ,1981-09-25,1981-09-28,2000-12-31,,,University of Kentucky College of Law,LL.B.,1960-01-01,,,,,,,,,,,,,1935-09-30,1677-09-30,"Henry Rupert Wilhoit, Jr.",40,CA,6,E.D. Ky.,06 - KY-E,KY,,,,,2000-12-31,6761 days 01:27:23.045008000,06-KY-E-03,,,45 days 00:00:00.000000000,7034 days 00:00:00.000000000,,45.86541818107148,45.86541818107148
Forester,Karl,Spillman, ,5,2,1940,Harlan,KY,3,29,2014,Lexington,KY,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,Ronald Reagan,Republican,Qualified,,1988-03-30,1988-03-30,1988-06-29,Reported (favorably),1988-07-25,Voice,  ,1988-07-26,1988-07-27,2005-05-02,Death,2014-03-29,University of Kentucky,B.A.,1962-01-01,University of Kentucky College of Law,J.D.,1966-01-01,,,,,,,,,,1940-05-02,2014-03-29,Karl Spillman Forester,40,CA,6,E.D. Ky.,06 - KY-E,KY,,,,,2014-03-29,1925 days 01:27:23.045008000,06-KY-E-07,,,118 days 00:00:00.000000000,9376 days 00:00:00.000000000,,47.9106347152919,47.9106347152919
Wier,Robert,Earl,,9,30,1967,Harlan,KY,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,Donald J. Trump,Republican,Well Qualified,,2017-08-03,2017-08-03,2017-11-15,Reported (favorably),2017-12-07,Roll Call, 95/0,2018-06-05,2018-06-12,,,,University of Kentucky,B.A.,1989-01-01,University of Kentucky College of Law,J.D.,1992-01-01,,,,,,,,,,1967-09-30,1677-09-30,,45,NY,6,E.D. Ky.,06 - KY-E,KY,,,,,,,06-KY-E-04,,,306 days 00:00:00.000000000,,,49.84359706222578,49.84359706222578
Moynahan,Bernard,Thomas,Jr.,12,29,1918,Akron,OH,9,30,1999,Lexington,KY,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,John F. Kennedy,Democratic,,,1963-09-16,1963-09-16,1963-10-22,Reported (favorably),1963-11-01,Voice,  ,1963-11-04,1963-11-08,1984-09-30,Death,1999-09-30,University of Kentucky,A.B.,1935-01-01,University of Kentucky College of Law,LL.B.,1938-01-01,,,,,,,,,,1918-12-29,1999-09-30,"Bernard Thomas Moynahan, Jr.",35,MA,6,E.D. Ky.,06 - KY-E,KY,,,,,1999-09-30,7219 days 01:27:23.045008000,06-KY-E-01,,,49 days 00:00:00.000000000,13110 days 00:00:00.000000000,,44.71549723813631,44.71549723813631
Cochran,Andrew,McConnell January, ,2,4,1854,Maysville,KY,6,12,1934, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,William McKinley,Republican,,1901-04-24,1901-12-05,1901-12-05,,Reported (favorably),1901-12-16,Voice,  ,1901-12-17,1901-12-17,,Death,1934-06-12,Centre College,A.B.,1873-01-01,Harvard Law School,LL.B.,1877-01-01,,,,,,,,,,1854-02-04,1934-06-12,Andrew McConnell January Cochran,25,OH,6,E.D. Ky.,06 - KY-E,KY,,,,,1934-06-12,31070 days 01:27:23.045008000,06-KY-E-01,,,12 days 00:00:00.000000000,11865 days 00:00:00.000000000,,47.83123541208923,47.83123541208923
Reed,Scott,Elgin, ,7,3,1921,Lexington,KY,2,17,1994,Lexington,KY,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,Jimmy Carter,Democratic,Well Qualified,,1979-08-28,1979-09-05,1979-10-18,Reported (favorably),1979-10-30,Voice,  ,1979-10-31,1979-11-02,1988-08-01,Death,1994-02-17,University of Kentucky College of Law,LL.B.,1945-01-01,,,,,,,,,,,,,1921-07-03,1994-02-17,Scott Elgin Reed,39,GA,6,E.D. Ky.,06 - KY-E,KY,,,,,1994-02-17,9270 days 01:27:23.045008000,06-KY-E-04,,,64 days 00:00:00.000000000,5221 days 00:00:00.000000000,,58.1531448284359,58.1531448284359
Bertelsman,William,Odis, ,9,30,1936,Cincinnati,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,Jimmy Carter,Democratic,Well Qualified,,1979-10-11,1979-10-11,1979-11-08,Reported (favorably),1979-11-20,Voice,  ,1979-11-26,1979-11-27,2001-02-01,,,"Xavier University, Ohio",A.B.,1958-01-01,University of Cincinnati College of Law,J.D.,1961-01-01,,,,,,,,,,1936-09-30,1677-09-30,William Odis Bertelsman,39,GA,6,E.D. Ky.,06 - KY-E,KY,,,,,2001-02-01,6729 days 01:27:23.045008000,06-KY-E-05,,,46 days 00:00:00.000000000,7737 days 00:00:00.000000000,,43.02894652183139,43.02894652183139
Unthank,Green,Wix, ,6,14,1923,Tway,KY,6,25,2013,Harlan,KY,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Kentucky,Judge,Jimmy Carter,Democratic,Qualified,,1979-12-19,1979-12-19,1980-06-09,Reported (favorably),1980-06-17,Voice,  ,1980-06-18,1980-06-18,1988-06-14,Death,2013-06-25,University of Miami School of Law,J.D.,1950-01-01,,,,,,,,,,,,,1923-06-14,2013-06-25,Green Wix Unthank,39,GA,6,E.D. Ky.,06 - KY-E,KY,,,,,2013-06-25,2202 days 01:27:23.045008000,06-KY-E-06,,,182 days 00:00:00.000000000,12060 days 00:00:00.000000000,,56.515876438256775,56.515876438256775
Hutcheson,Charles,Sterling, ,7,23,1894,Mecklenburg County,VA,10,24,1969, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Franklin D. Roosevelt,Democratic,,,1944-01-19,1944-01-19,,Reported (favorably),1944-02-07,Voice,  ,1944-02-08,1944-02-10,1959-09-01,Death,1969-10-24,University of Virginia,,,College of William and Mary,,,,,,,,,,,,1894-07-23,1969-10-24,Charles Sterling Hutcheson,32,NY,4,E.D. Va.,04 - VA-E,VA,,,,,1969-10-24,18152 days 01:27:23.045008000,04-VA-E-02,,,20 days 00:00:00.000000000,9388 days 00:00:00.000000000,,49.490407058324266,49.490407058324266
Pollard,Robert,Nelson, ,6,16,1880,King and Queen County,VA,5,24,1954,Richmond,VA,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Franklin D. Roosevelt,Democratic,,,1936-02-20,1936-02-20,,Reported (favorably),1936-02-27,Voice,  ,1936-02-27,1936-02-27,1947-04-22,Death,1954-05-24,University of Virginia School of Law,,,University of Richmond School of Law,LL.B.,1903-01-01,,,,,,,,,,1880-06-16,1954-05-24,Robert Nelson Pollard,32,NY,4,E.D. Va.,04 - VA-E,VA,,,,,1954-05-24,23784 days 01:27:23.045008000,04-VA-E-03,,,7 days 00:00:00.000000000,6661 days 00:00:00.000000000,,55.67807689411829,55.67807689411829
Way,Luther,B., ,9,26,1879,Alamance County,NC,10,23,1943,Norfolk,VA,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Herbert Hoover,Republican,,,1931-02-21,1931-02-21,,Reported (favorably),1931-02-28,Voice,  ,1931-03-02,1931-03-04,,Death,1943-10-23,University of Virginia School of Law,,1907-01-01,,,,,,,,,,,,,1879-09-26,1943-10-23,Luther B. Way,31,CA,4,E.D. Va.,04 - VA-E,VA,,,,,1943-10-23,27650 days 01:27:23.045008000,04-VA-E-02,,,9 days 00:00:00.000000000,4616 days 00:00:00.000000000,,51.40420405620923,51.40420405620923
Lewis,Oren,Ritter, ,10,7,1902,Seymour,IN,6,12,1983,Arlington,VA,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Dwight D. Eisenhower,Republican,,,1960-03-21,1960-03-21,1960-05-24,Reported (favorably),1960-05-27,Voice,  ,1960-05-31,1960-05-31,1974-01-01,Death,1983-06-12,George Washington University Law School,LL.B.,1939-01-01,,,,,,,,,,,,,1902-10-07,1983-06-12,Oren Ritter Lewis,34,KS,4,E.D. Va.,04 - VA-E,VA,,,,,1983-06-12,13173 days 01:27:23.045008000,04-VA-E-02,,,71 days 00:00:00.000000000,8412 days 00:00:00.000000000,,57.45497854165383,57.45497854165383
Hoffman,Walter,Edward, ,7,18,1907,Jersey City,NJ,11,21,1996,Norfolk,VA,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Dwight D. Eisenhower,Republican,,,1954-06-29,1954-06-29,1954-07-09,Reported (favorably),1954-07-13,Voice,  ,1954-07-14,1954-07-15,1974-09-03,Death,1996-11-21,William and Mary Law School,,,University of Pennsylvania,B.S.,1928-01-01,Washington and Lee University School of Law,LL.B.,1931-01-01,,,,,,,1907-07-18,1996-11-21,Walter Edward Hoffman,34,KS,4,E.D. Va.,04 - VA-E,VA,,,,,1996-11-21,8262 days 01:27:23.045008000,04-VA-E-04,,,15 days 00:00:00.000000000,15470 days 00:00:00.000000000,,46.94962935583893,46.94962935583893
Hughes,Robert,William, ,1,16,1821,Powhatan County,VA,12,10,1901,near Abingdon,VA,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Ulysses Grant,Republican,,,1873-12-15,1873-12-15,,Reported (favorably),1874-01-09,Roll Call, 39/11,1874-01-14,1874-01-14,,Retirement,1898-02-22,Read law,,1846-01-01,,,,,,,,,,,,,1821-01-16,1901-12-10,Robert William Hughes,18,IL,4,E.D. Va.,04 - VA-E,VA,,,,,1898-02-22,44328 days 01:27:23.045008000,04-VA-E-02,,,30 days 00:00:00.000000000,8805 days 00:00:00.000000000,,52.9127908170599,52.9127908170599
Warriner,David,Dortch, ,2,25,1929,Brunswick County,VA,3,17,1986,Brunswick County,VA,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Richard M. Nixon,Republican,Qualified,,1974-05-06,1974-05-06,1974-05-15,Reported (favorably),1974-05-15,Voice,  ,1974-05-16,1974-05-21,,Death,1986-03-17,University of North Carolina,B.A.,1951-01-01,University of Virginia School of Law,LL.B.,1957-01-01,,,,,,,,,,1929-02-25,1986-03-17,David Dortch Warriner,37,CA,4,E.D. Va.,04 - VA-E,VA,,,,,1986-03-17,12164 days 01:27:23.045008000,04-VA-E-02,,,10 days 00:00:00.000000000,4318 days 00:00:00.000000000,,45.19189305735231,45.19189305735231
Bryan,Albert,Vickers,Jr.,9,30,1926,Alexandria,VA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Richard M. Nixon,Republican,Well Qualified,,1971-07-19,1971-07-19,1971-07-28,Reported (favorably),1971-07-28,Voice,  ,1971-07-29,1971-07-29,1991-12-01,,,University of Virginia School of Law,LL.B.,1950-01-01,,,,,,,,,,,,,1926-09-30,1677-09-30,"Albert Vickers Bryan, Jr.",37,CA,4,E.D. Va.,04 - VA-E,VA,,,,,1991-12-01,10079 days 01:27:23.045008000,04-VA-E-07,,,10 days 00:00:00.000000000,7430 days 00:00:00.000000000,,44.80037235535295,44.80037235535295
Merhige,Robert,Reynold,Jr.,2,5,1919,New York,NY,2,18,2005,Richmond,VA,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Lyndon B. Johnson,Democratic,Well Qualified,,1967-07-17,1967-07-17,1967-08-16,Reported (favorably),1967-08-17,Voice,  ,1967-08-18,1967-08-25,1986-11-30,Retirement,1998-06-08,"University of Richmond, T.C. Williams School of Law",LL.B.,1942-01-01,University of Virginia School of Law,LL.M.,1982-01-01,,,,,,,,,,1919-02-05,2005-02-18,"Robert Reynold Merhige, Jr.",36,TX,4,E.D. Va.,04 - VA-E,VA,,,,,1998-06-08,7698 days 01:27:23.045008000,04-VA-E-03,,,32 days 00:00:00.000000000,11245 days 00:00:00.000000000,,48.44452658165466,48.44452658165466
Kellam,Richard,Boykin, ,5,30,1909,Princess Anne County,VA,6,8,1996,Virginia Beach,VA,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Lyndon B. Johnson,Democratic,Well Qualified,,1967-07-17,1967-07-17,1967-08-16,Reported (favorably),1967-08-17,Voice,  ,1967-08-18,1967-08-25,1981-05-30,Death,1996-06-08,Read law,,1934-01-01,,,,,,,,,,,,,1909-05-30,1996-06-08,Richard Boykin Kellam,36,TX,4,E.D. Va.,04 - VA-E,VA,,,,,1996-06-08,8428 days 01:27:23.045008000,04-VA-E-05,,,32 days 00:00:00.000000000,10515 days 00:00:00.000000000,,58.13124157237999,58.13124157237999
MacKenzie,John,Ashton, ,9,17,1917,Portsmouth,VA,1,1,2010, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Lyndon B. Johnson,Democratic,Qualified,,1967-07-17,1967-07-17,1967-08-16,Reported (favorably),1967-08-17,Voice,  ,1967-08-18,1967-08-25,1985-11-30,Retirement,1998-01-30,Washington and Lee University School of Law,LL.B.,1939-01-01,,,,,,,,,,,,,1917-09-17,2010-01-01,John Ashton MacKenzie,36,TX,4,E.D. Va.,04 - VA-E,VA,,,,,1998-01-30,7827 days 01:27:23.045008000,04-VA-E-06,,,32 days 00:00:00.000000000,11116 days 00:00:00.000000000,,49.82990752719084,49.82990752719084
Smith,Rebecca,Beach, ,9,30,1949,Hopewell,VA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,George H.W. Bush,Republican,Qualified,,1989-08-04,1989-08-04,1989-09-26,Reported (favorably),1989-10-18,Voice,  ,1989-10-24,1989-10-25,,,,College of William and Mary,B.A.,1971-01-01,University of Virginia,M.A.,1973-01-01,William and Mary Law School,J.D.,1979-01-01,,,,,,,1949-09-30,1677-09-30,Rebecca Beach Smith,41,TX,4,E.D. Va.,04 - VA-E,VA,,,,,,,04-VA-E-02,,,81 days 00:00:00.000000000,,,39.84476067270375,39.84476067270375
Payne,Robert,E., ,9,30,1941,Mount Sterling,KY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,George H.W. Bush,Republican,Well Qualified,,1991-11-20,1991-11-20,1992-04-29,Reported (favorably),1992-05-07,Voice,  ,1992-05-12,1992-05-13,2007-05-07,,,Washington and Lee University,B.A.,1963-01-01,Washington and Lee University School of Law,J.D.,1967-01-01,,,,,,,,,,1941-09-30,1677-09-30,Robert E. Payne,41,TX,4,E.D. Va.,04 - VA-E,VA,,,,,2007-05-07,4443 days 01:27:23.045008000,04-VA-E-04,,,174 days 00:00:00.000000000,5472 days 00:00:00.000000000,,50.13929101898054,50.13929101898054
Morgan,Henry,Coke,Jr.,9,30,1935,Norfolk,VA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,George H.W. Bush,Republican,Qualified,,1991-10-22,1991-10-22,1992-04-01,Reported (favorably),1992-04-08,Voice,  ,1992-04-08,1992-04-13,2004-02-08,,,Washington and Lee University,B.S.,1957-01-01,Washington and Lee University School of Law,J.D.,1960-01-01,,,,,,,,,,1935-09-30,1677-09-30,"Henry Coke Morgan, Jr.",41,TX,4,E.D. Va.,04 - VA-E,VA,,,,,2004-02-08,5627 days 01:27:23.045008000,04-VA-E-11,,,169 days 00:00:00.000000000,4318 days 00:00:00.000000000,,56.06138387509668,56.06138387509668
Davis,Mark,Steven, ,9,30,1962,Portsmouth,VA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,George W. Bush,Republican,Well Qualified,,2007-11-15,2007-11-15,2008-04-03,Reported (favorably),2008-04-24,Roll Call, 94/0,2008-06-10,2008-06-23,,,,University of Virginia,B.A.,1984-01-01,Washington and Lee University School of Law,J.D.,1988-01-01,,,,,,,,,,1962-09-30,1677-09-30,Mark Steven Davis,43,TX,4,E.D. Va.,04 - VA-E,VA,,,,,,,04-VA-E-03,,,208 days 00:00:00.000000000,,,45.12618328918458,45.12618328918458
O'Grady,Liam, , ,9,30,1950,Newark,NJ,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,2007-05-10,Reported (favorably),2007-05-24,Roll Call, 88/0,2007-07-09,2007-07-11,,,,Franklin and Marshall College,B.A.,1973-01-01,International School of Law (now Antonin Scalia Law School),J.D.,1977-01-01,,,,,,,,,,1950-09-30,1677-09-30,Liam O'Grady,43,TX,4,E.D. Va.,04 - VA-E,VA,,,,,,,04-VA-E-10,"['Nominated to U.S. District Court for the Eastern District of Virginia, August 2, 2006']",[],181 days 00:00:00.000000000,,,56.27767852864878,56.27767852864878
Kelley,Walter,DeKalb,Jr.,9,30,1955,Norfolk,VA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,George W. Bush,Republican,Well Qualified,,2003-10-31,2003-10-31,2004-03-10,Reported (favorably),2004-04-01,Roll Call, 94/0,2004-06-23,2004-08-16,,Resignation,2008-05-16,Washington and Lee University,B.A.,1977-01-01,Washington and Lee University School of Law,J.D.,1981-01-01,,,,,,,,,,1955-09-30,1677-09-30,"Walter DeKalb Kelley, Jr.",43,TX,4,E.D. Va.,04 - VA-E,VA,,,,,2008-05-16,4068 days 01:27:23.045008000,04-VA-E-11,,,236 days 00:00:00.000000000,1369 days 00:00:00.000000000,,48.08586076373916,48.08586076373916
Trenga,Anthony,John, ,9,30,1949,Wilkensburg,PA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,George W. Bush,Republican,Well Qualified,,2008-07-17,2008-07-17,2008-09-23,Reported (favorably),2008-09-25,Voice,  ,2008-09-26,2008-10-14,,,,Princeton University,A.B.,1971-01-01,University of Virginia School of Law,J.D.,1974-01-01,,,,,,,,,,1949-09-30,1677-09-30,Anthony John Trenga,43,TX,4,E.D. Va.,04 - VA-E,VA,,,,,,,04-VA-E-11,,,71 days 00:00:00.000000000,,,58.7965529750782,58.7965529750782
Hudson,Henry,E., ,9,30,1947,Washington,DC,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,George W. Bush,Republican,Well Qualified,,2002-01-23,2002-01-23,2002-05-23,Reported (favorably),2002-06-13,Voice,  ,2002-08-01,2002-08-02,2018-06-01,,,AmeriUniversity,B.A.,1969-01-01,"AmeriUniversity, Washington College of Law",J.D.,1974-01-01,,,,,,,,,,1947-09-30,1677-09-30,Henry E. Hudson,43,TX,4,E.D. Va.,04 - VA-E,VA,,,,,2018-06-01,400 days 01:27:23.045008000,04-VA-E-12,,,190 days 00:00:00.000000000,5782 days 00:00:00.000000000,,54.317337111645,54.317337111645
Ellis,Thomas,Selby,III,9,30,1940,Bogota,Colombia,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Virginia,Judge,Ronald Reagan,Republican,Well Qualified,,1987-07-01,1987-07-01,1987-07-21,Reported (favorably),1987-07-31,Voice,  ,1987-08-05,1987-08-06,2007-04-01,,,Princeton University,B.S.E.,1961-01-01,Harvard Law School,J.D.,1969-01-01,University of Oxford Faculty of Law,Diploma in Law,1970-01-01,,,,,,,1940-09-30,1677-09-30,"Thomas Selby Ellis, III",40,CA,4,E.D. Va.,04 - VA-E,VA,,,,,2007-04-01,4479 days 01:27:23.045008000,04-VA-E-03,,,35 days 00:00:00.000000000,7178 days 00:00:00.000000000,,46.74976214432877,46.74976214432877
