Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Magnus-Stinson,Jane,Elizabeth, ,9,30,1958,LaCrosse,WI,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,Barack Obama,Democratic,Well Qualified,,2010-01-20,2010-01-20,2010-02-11,Reported (favorably),2010-03-11,Voice,  ,2010-06-07,2010-06-09,,,,Butler University,B.A.,1979-01-01,Indiana University School of Law -- Indianapolis (now McKinney School of Law),J.D.,1983-01-01,,,,,,,,,,1958-09-30,1677-09-30,Jane Elizabeth Magnus-Stinson,44,IL,7,S.D. Ind.,07 - IN-S,IN,,,,,,,07-IN-S-01,,,138 days 00:00:00.000000000,,,51.30837731096463,51.30837731096463
Pratt,Tanya,Walton, ,9,30,1959,Indianapolis,IN,9,30,1677, , ,Female,AfriAmerican,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,Barack Obama,Democratic,Well Qualified,,2010-01-20,2010-01-20,2010-02-11,Reported (favorably),2010-03-04,Roll Call, 95/0,2010-06-15,2010-06-15,,,,Spelman College,B.A.,1981-01-01,Howard University School of Law,J.D.,1984-01-01,,,,,,,,,,1959-09-30,1677-09-30,Tanya Walton Pratt,44,IL,7,S.D. Ind.,07 - IN-S,IN,,,,,,,07-IN-S-03,,,146 days 00:00:00.000000000,,,50.30904125341383,50.30904125341383
Sweeney,James,Russell,II,9,30,1961,Indianapolis,IN,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,Donald J. Trump,Republican,Well Qualified,,2017-11-01,2017-11-01,2018-01-10,Reported (favorably),2018-02-08,Voice,,2018-08-28,2018-09-13,,,,U.S. Naval Academy,B.S.,1983-01-01,Notre Dame Law School,J.D.,1996-01-01,,,,,,,,,,1961-09-30,1677-09-30,"James Russell Sweeney, II",45,NY,7,S.D. Ind.,07 - IN-S,IN,,,,,,,07-IN-S-02,,,300 days 00:00:00.000000000,,,56.088762945166565,56.088762945166565
Hanlon,James,Patrick,,9,30,1970,Evanston,IL,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,Donald J. Trump,Republican,Well Qualified,,2018-04-12,2018-04-12,2018-06-06,Reported (favorably),2018-06-28,Voice,,2018-10-11,2018-11-05,,,,DePauw University,B.A.,1992-01-01,Valparaiso University Law School,J.D.,1996-01-01,,,,,,,,,,1970-09-30,1677-09-30,,45,NY,7,S.D. Ind.,07 - IN-S,IN,,,,,,,07-IN-S-04,,,182 days 00:00:00.000000000,,,47.53280354832748,47.53280354832748
Anderson,Percy, , ,9,30,1948,Long Beach,CA,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2002-01-23,2002-01-23,2002-04-11,Reported (favorably),2002-04-18,Roll Call, 99/0,2002-04-25,2002-05-01,,,,"University of California, Los Angeles",A.B.,1970-01-01,"University of California, Los Angeles, School of Law",J.D.,1975-01-01,,,,,,,,,,1948-09-30,1677-09-30,Percy Anderson,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-03,"['Nominated to U.S. District Court for the Central District of California, March 20, 1992']",[],92 days 00:00:00.000000000,,,53.31526314708721,53.31526314708721
Wu,George,H., ,9,30,1950,New York,NY,9,30,1677, , ,Male,Asian American,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,2007-02-06,Reported (favorably),2007-03-01,Roll Call, 95/0,2007-03-27,2007-04-17,,,,Pomona College,B.A.,1972-01-01,University of Chicago Law School,J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,George H. Wu,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-05,"['Nominated to U.S. District Court for the Central District of California, September 5, 2006']",[],77 days 00:00:00.000000000,,,56.27767852864878,56.27767852864878
Carney,Cormac,J., ,9,30,1959,Detroit,MI,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Qualified,,2003-01-07,2003-01-07,2003-03-12,Reported (favorably),2003-03-20,Roll Call, 80/0,2003-04-07,2003-04-09,,,,"University of California, Los Angeles",B.A.,1983-01-01,Harvard Law School,J.D.,1987-01-01,,,,,,,,,,1959-09-30,1677-09-30,Cormac J. Carney,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-06,"['Nominated to U.S. District Court for the Central District of California, October 10, 2002']",[],90 days 00:00:00.000000000,,,43.27262024545336,43.27262024545336
Walter,John,F., ,9,30,1944,Buffalo,NY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2002-01-23,2002-01-23,2002-04-11,Reported (favorably),2002-04-18,Roll Call, 99/0,2002-04-25,2002-05-01,,,,Loyola University of Los Angeles (now Loyola Marymount University),B.A.,1966-01-01,"Loyola Law School, Los Angeles, California",J.D.,1969-01-01,,,,,,,,,,1944-09-30,1677-09-30,John F. Walter,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-13,"['Nominated to U.S. District Court for the Central District of California, March 20, 1992']",[],92 days 00:00:00.000000000,,,57.31534528429742,57.31534528429742
Gutierrez,Philip,S., ,9,30,1959,Los Angeles,CA,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,2007-01-25,Reported (favorably),2007-01-29,Roll Call, 97/0,2007-01-30,2007-02-16,,,,University of Notre Dame,B.A.,1981-01-01,"University of California, Los Angeles, School of Law",J.D.,1984-01-01,,,,,,,,,,1959-09-30,1677-09-30,Philip S. Gutierrez,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-17,"['Nominated to U.S. District Court for the Central District of California, April 24, 2006']",[],21 days 00:00:00.000000000,,,47.27817819667755,47.27817819667755
Klausner,Robert,Gary, ,9,30,1941,Los Angeles,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2002-07-18,2002-07-18,2002-10-07,Reported (favorably),2002-10-08,Voice,  ,2002-11-14,2002-11-15,,,,University of Notre Dame,B.A.,1963-01-01,University of Notre Dame,B.S.,1964-01-01,"Loyola Law School, Los Angeles, California",J.D.,1967-01-01,,,,,,,1941-09-30,1677-09-30,Robert Gary Klausner,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-18,,,119 days 00:00:00.000000000,,,60.7979629971868,60.7979629971868
Wright,Otis,D.,II,9,30,1944,Tuskegee,AL,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Qualified,,2007-01-09,2007-01-09,2007-02-06,Reported (favorably),2007-03-01,Voice,  ,2007-03-15,2007-04-16,,,,"California State University, Los Angeles",B.A.,1976-01-01,Southwestern University School of Law,J.D.,1980-01-01,,,,,,,,,,1944-09-30,1677-09-30,"Otis D. Wright, II",43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-19,"['Nominated to U.S. District Court for the Central District of California, September 5, 2006']",[],65 days 00:00:00.000000000,,,62.2764327809606,62.2764327809606
Selna,James,V., ,9,30,1945,San Jose,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2003-01-29,2003-01-29,2003-03-12,Reported (favorably),2003-03-20,Roll Call, 97/0,2003-03-27,2003-03-27,,,,Stanford University,A.B.,1967-01-01,Stanford Law School,J.D.,1970-01-01,,,,,,,,,,1945-09-30,1677-09-30,James V. Selna,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-21,,,57 days 00:00:00.000000000,,,57.33177272633935,57.33177272633935
Guilford,Andrew,J., ,9,30,1950,Santa Monica,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2006-01-25,2006-01-25,2006-05-24,Reported (favorably),2006-06-08,Roll Call, 93/0,2006-06-22,2006-06-26,,,,"University of California, Los Angeles",A.B.,1972-01-01,"University of California, Los Angeles, School of Law",J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,Andrew J. Guilford,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-22,,,148 days 00:00:00.000000000,,,55.322148983209786,55.322148983209786
Fischer,Dale,S., ,9,30,1951,Orange,NJ,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2003-05-01,2003-05-01,2003-10-15,Reported (favorably),2003-10-23,Roll Call, 86/0,2003-10-27,2003-11-05,,,,University of South Florida,B.A.,1977-01-01,Harvard Law School,J.D.,1980-01-01,,,,,,,,,,1951-09-30,1677-09-30,Dale S. Fischer,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-28,,,179 days 00:00:00.000000000,,,51.58490591867047,51.58490591867047
Wilson,Stephen,Victor, ,9,30,1941,New York,NY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,Ronald Reagan,Republican,Well Qualified,,1985-09-09,1985-09-09,1985-09-18,Reported (favorably),1985-09-19,Voice,  ,1985-10-16,1985-10-17,,,,Lehigh University,B.A.,1963-01-01,Brooklyn Law School,J.D.,1967-01-01,George Washington University Law School,LL.M.,1973-01-01,,,,,,,1941-09-30,1677-09-30,Stephen Victor Wilson,40,CA,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-20,,,37 days 00:00:00.000000000,,,43.943407462165545,43.943407462165545
Phillips,Virginia,A., ,9,30,1957,Orange,CA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,William J. Clinton,Democratic,Well Qualified,,1999-01-26,1999-01-26,1999-10-26,Reported (favorably),1999-11-04,Voice,  ,1999-11-10,1999-11-15,,,,"University of California, Riverside",B.A.,1979-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1982-01-01,,,,,,,,,,1957-09-30,1677-09-30,Virginia A. Phillips,42,AK,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-15,"['Nominated to U.S. District Court for the Central District of California, May 11, 1998']",[],288 days 00:00:00.000000000,,,41.323230456477546,41.323230456477546
Carter,David,O., ,9,30,1944,Providence,RI,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,William J. Clinton,Democratic,Qualified,,1998-06-25,1998-06-25,1998-10-01,Reported (favorably),1998-10-08,Voice,  ,1998-10-21,1998-10-22,,,,"University of California, Los Angeles",B.A.,1967-01-01,"University of California, Los Angeles, School of Law",J.D.,1972-01-01,,,,,,,,,,1944-09-30,1677-09-30,David O. Carter,42,AK,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-16,,,118 days 00:00:00.000000000,,,53.734162919156454,53.734162919156454
Birotte,Andre, ,Jr.,9,30,1966,Newark,NJ,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Central District of California,Judge,Barack Obama,Democratic,Well Qualified,,2014-04-03,2014-04-03,2014-05-20,Reported (favorably),2014-06-19,Roll Call, 100/0,2014-07-22,2014-08-08,,,,Tufts University,B.S.,1987-01-01,Pepperdine University School of Law,J.D.,1991-01-01,,,,,,,,,,1966-09-30,1677-09-30,"Andre Birotte, Jr.",44,IL,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-02,,,110 days 00:00:00.000000000,,,47.50816238526458,47.50816238526458
Olguin,Fernando,Manzano, ,9,30,1961,Los Angeles,CA,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Central District of California,Judge,Barack Obama,Democratic,Qualified,,2012-05-14,2012-05-14,2012-06-27,Reported (favorably),2012-07-19,Voice,  ,2012-12-17,2013-01-16,,,,Harvard University,B.A.,1985-01-01,"University of California, Berkeley",M.A.,1989-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1989-01-01,,,,,,,1961-09-30,1677-09-30,Fernando Manzano Olguin,44,IL,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-07,,,217 days 00:00:00.000000000,,,50.621162652210515,50.621162652210515
Fitzgerald,Michael,Walter, ,9,30,1959,Los Angeles,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,Barack Obama,Democratic,Well Qualified,,2011-07-20,2011-07-20,2011-10-04,Reported (favorably),2011-11-03,Roll Call, 91/6,2012-03-15,2012-03-15,,,,Harvard University,A.B.,1981-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1985-01-01,,,,,,,,,,1959-09-30,1677-09-30,Michael Walter Fitzgerald,44,IL,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-09,,,239 days 00:00:00.000000000,,,51.80393847922955,51.80393847922955
Staton,Josephine,L., ,9,30,1961,St. Louis,MO,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,Barack Obama,Democratic,Well Qualified,,2010-02-04,2010-02-04,2010-02-24,Reported (favorably),2010-03-18,Voice,  ,2010-06-21,2010-06-22,,,,William Jewell College,B.A.,1983-01-01,Harvard Law School,J.D.,1986-01-01,,,,,,,,,,1961-09-30,1677-09-30,Josephine L. Staton,44,IL,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-14,,,137 days 00:00:00.000000000,,,48.348699836410056,48.348699836410056
Gee,Dolly,Maizie, ,9,30,1959,Hawthorne,CA,9,30,1677, , ,Female,Asian American,U.S. District Court,U.S. District Court for the Central District of California,Judge,Barack Obama,Democratic,Qualified,,2009-08-06,2009-08-06,2009-09-23,Reported (favorably),2009-10-15,Voice,  ,2009-12-24,2010-01-04,,,,"University of California, Los Angeles",B.A.,1981-01-01,"University of California, Los Angeles, School of Law",J.D.,1984-01-01,,,,,,,,,,1959-09-30,1677-09-30,Dolly Maizie Gee,44,IL,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-23,"['Nominated to U.S. District Court for the Central District of California, May 27, 1999']",[],140 days 00:00:00.000000000,,,49.85181078324675,49.85181078324675
Kronstadt,John,Arnold, ,9,30,1951,Washington,DC,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,Barack Obama,Democratic,Qualified,,2011-01-05,2011-01-05,2011-02-16,Reported (favorably),2011-03-10,Roll Call, 96/0,2011-04-12,2011-04-14,,,,Cornell University,B.A.,1973-01-01,Yale Law School,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,John Arnold Kronstadt,44,IL,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-24,"['Nominated to U.S. District Court for the Central District of California, November 17, 2010']",[],97 days 00:00:00.000000000,,,59.267472980280225,59.267472980280225
Bernal,Jesus,Gilberto, ,9,30,1963,"Culiacan, Sinaloa",Mexico,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Central District of California,Judge,Barack Obama,Democratic,Qualified,,2012-04-25,2012-04-25,2012-06-06,Reported (favorably),2012-07-12,Voice,  ,2012-12-11,2012-12-12,,,,Yale University,B.A.,1986-01-01,Stanford Law School,J.D.,1989-01-01,,,,,,,,,,1963-09-30,1677-09-30,Jesus Gilberto Bernal,44,IL,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-26,,,230 days 00:00:00.000000000,,,48.57047030397612,48.57047030397612
GelpÃ­,Gustavo,Antonio,Jr.,9,30,1965,San Juan,Puerto Rico,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the District of Puerto Rico,Judge,George W. Bush,Republican,Qualified,,2006-04-24,2006-04-24,2006-06-15,Reported (favorably),2006-07-13,Voice,  ,2006-07-20,2006-08-01,,,,Brandeis University,B.A.,1987-01-01,Suffolk University Law School,J.D.,1991-01-01,,,,,,,,,,1965-09-30,1677-09-30,"Gustavo Antonio GelpÃ­, Jr.",43,TX,1,D.P.R.,01 - PR,PR,,,,,,,01-PR-02,,,87 days 00:00:00.000000000,,,40.56483021554173,40.56483021554173
Besosa,Francisco,Augusto, ,9,30,1949,San Juan,Puerto Rico,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the District of Puerto Rico,Judge,George W. Bush,Republican,Well Qualified,,2006-05-16,2006-05-16,2006-08-01,Reported (favorably),2006-09-21,Roll Call, 87/0,2006-09-25,2006-09-27,,,,Brown University,A.B.,1971-01-01,Georgetown University Law Center,J.D.,1979-01-01,,,,,,,,,,1949-09-30,1677-09-30,Francisco Augusto Besosa,43,TX,1,D.P.R.,01 - PR,PR,,,,,,,01-PR-04,,,132 days 00:00:00.000000000,,,56.62539271853632,56.62539271853632
Delgado-ColÃ³n,Aida,M., ,9,30,1955,Lares,Puerto Rico,9,30,1677, , ,Female,Hispanic,U.S. District Court,U.S. District Court for the District of Puerto Rico,Judge,George W. Bush,Republican,Well Qualified,,2005-10-25,2005-10-25,2006-02-07,Reported (favorably),2006-02-16,Voice,  ,2006-03-06,2006-03-17,,,,University of Puerto Rico,B.A.,1977-01-01,Catholic University of Puerto Rico School of Law,J.D.,1980-01-01,,,,,,,,,,1955-09-30,1677-09-30,Aida M. Delgado-ColÃ³n,43,TX,1,D.P.R.,01 - PR,PR,,,,,,,01-PR-07,,,132 days 00:00:00.000000000,,,50.07084334380583,50.07084334380583
Delgado HernÃ¡ndez,Pedro,Alberto, ,9,30,1956,San Juan,Puerto Rico,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the District of Puerto Rico,Judge,Barack Obama,Democratic,Well Qualified,,2014-01-06,2014-01-06,,Reported (favorably),2014-01-16,Roll Call, 98/0,2014-03-05,2014-03-07,,,,University of Puerto Rico,B.S.,1979-01-01,University of Puerto Rico School of Law,J.D.,1983-01-01,,,,,,,,,,1956-09-30,1677-09-30,Pedro Alberto Delgado HernÃ¡ndez,44,IL,1,D.P.R.,01 - PR,PR,,,,,,,01-PR-05,"['Nominated to U.S. District Court for the District of Puerto Rico, June 26, 2013']",[],58 days 00:00:00.000000000,,,57.26880086517861,57.26880086517861
Arias-Marxuach,Raul,Manuel,,9,30,1967,San Juan,Puerto Rico,9,30,1677,,,Male,Hispanic,U.S. District Court,U.S. District Court for the District of Puerto Rico,Judge,Donald J. Trump,Republican,Well Qualified,,2019-01-23,2019-01-23,,Reported (favorably),2019-02-07,Roll Call, 95/3,2019-05-02,2019-05-13,,,,Boston College,B.A.,1989-01-01,University of Puerto Rico School of Law,J.D.,1992-01-01,Harvard Law School,LL.M.,1994-01-01,,,,,,,1967-09-30,1677-09-30,,45,NY,1,D.P.R.,01 - PR,PR,,,,,,,01-PR-01,"['Nominated to U.S. District Court for the District of Puerto Rico, April 12, 2018']",[],99 days 00:00:00.000000000,,,51.316591031985595,51.316591031985595
Cerezo,Carmen,Consuelo, ,9,30,1940,San Juan,Puerto Rico,9,30,1677, , ,Female,Hispanic,U.S. District Court,U.S. District Court for the District of Puerto Rico,Judge,Jimmy Carter,Democratic,Qualified,,1980-05-14,1980-05-14,1980-06-10,Reported (favorably),1980-06-24,Voice,  ,1980-06-26,1980-06-30,,,,University of Puerto Rico,B.A.,1963-01-01,University of Puerto Rico School of Law,J.D.,1966-01-01,University of Virginia School of Law,LL.M.,1988-01-01,,,,,,,1940-09-30,1677-09-30,Carmen Consuelo Cerezo,39,GA,1,D.P.R.,01 - PR,PR,,,,,,,01-PR-06,,,43 days 00:00:00.000000000,,,39.620252298130694,39.620252298130694
England,Morrison,C.,Jr.,9,30,1954,St. Louis,MO,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Eastern District of California,Judge,George W. Bush,Republican,Well Qualified,,2002-03-21,2002-03-21,2002-06-13,Reported (favorably),2002-06-20,Voice,  ,2002-08-01,2002-08-02,,,,University of the Pacific,B.A.,1977-01-01,"University of the Pacific, McGeorge School of Law",J.D.,1983-01-01,,,,,,,,,,1954-09-30,1677-09-30,"Morrison C. England, Jr.",43,TX,9,E.D. Cal.,09 - CA-E,CO,,,,,,,09-CA-E-03,,,133 days 00:00:00.000000000,,,47.472569594173734,47.472569594173734
O'Neill,Lawrence,Joseph, ,9,30,1952,Oakland,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of California,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,,Reported (favorably),2007-01-25,Roll Call, 97/0,2007-02-01,2007-02-02,,,,"University of California, Berkeley",B.A.,1973-01-01,Golden Gate University,M.P.A.,1976-01-01,"University of California, Hastings College of the Law",J.D.,1979-01-01,,,,,,,1952-09-30,1677-09-30,Lawrence Joseph O'Neill,43,TX,9,E.D. Cal.,09 - CA-E,CO,,,,,,,09-CA-E-04,"['Nominated to U.S. District Court for the Eastern District of California, August 2, 2006']",[],23 days 00:00:00.000000000,,,54.27626850654018,54.27626850654018
Mendez,John,A., ,9,30,1955,Oakland,CA,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Eastern District of California,Judge,George W. Bush,Republican,Well Qualified,,2007-09-06,2007-09-06,2008-02-21,Reported (favorably),2008-03-06,Voice,  ,2008-04-10,2008-04-17,,,,Stanford University,B.A.,1977-01-01,Harvard Law School,J.D.,1980-01-01,,,,,,,,,,1955-09-30,1677-09-30,John A. Mendez,43,TX,9,E.D. Cal.,09 - CA-E,CO,,,,,,,09-CA-E-05,,,217 days 00:00:00.000000000,,,51.935358015565,51.935358015565
Drozd,Dale,Alan, ,9,30,1955,Long Beach,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2015-01-07,2015-01-07,2015-05-06,Reported (favorably),2015-06-04,Roll Call, 69/21,2015-10-05,2015-11-02,,,,San Diego State University,B.A.,1977-01-01,"University of California, Los Angeles, School of Law",J.D.,1980-01-01,,,,,,,,,,1955-09-30,1677-09-30,Dale Alan Drozd,44,IL,9,E.D. Cal.,09 - CA-E,CO,,,,,,,09-CA-E-01,"['Nominated to U.S. District Court for the Eastern District of California, November 12, 2014']",[],271 days 00:00:00.000000000,,,59.2729487942942,59.2729487942942
Mueller,Kimberly,Jo, ,9,30,1957,Newton,KS,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Eastern District of California,Judge,Barack Obama,Democratic,Well Qualified,,2010-03-10,2010-03-10,2010-04-16,Reported (favorably),2010-05-06,Voice,  ,2010-12-16,2010-12-21,,,,Pomona College,B.A.,1981-01-01,Stanford Law School,J.D.,1995-01-01,,,,,,,,,,1957-09-30,1677-09-30,Kimberly Jo Mueller,44,IL,9,E.D. Cal.,09 - CA-E,CO,,,,,,,09-CA-E-02,,,281 days 00:00:00.000000000,,,52.441870811857875,52.441870811857875
Nunley,Troy,Lynne, ,9,30,1964,San Francisco,CA,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Eastern District of California,Judge,Barack Obama,Democratic,Qualified,,2013-01-04,2013-01-04,,Reported (favorably),2013-02-14,Voice,  ,2013-03-23,2013-03-26,,,,St. Mary`s College of California,B.A.,1986-01-01,"University of California, Hastings College of the Law",J.D.,1990-01-01,,,,,,,,,,1964-09-30,1677-09-30,Troy Lynne Nunley,44,IL,9,E.D. Cal.,09 - CA-E,CO,,,,,,,09-CA-E-07,"['Nominated to U.S. District Court for the Eastern District of California, June 25, 2012']",[],78 days 00:00:00.000000000,,,48.263824719193416,48.263824719193416
Merryday,Steven,Douglas, ,9,30,1950,Palatka,FL,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Middle District of Florida,Judge,George H.W. Bush,Republican,Qualified,,1991-09-23,1991-09-23,1992-01-30,Reported (favorably),1992-02-06,Voice,  ,1992-02-06,1992-02-10,,,,University of Florida,B.A.,1972-01-01,University of Florida College of Law,J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,Steven Douglas Merryday,41,TX,10,M.D. Fla.,10 - FL-M,FL,,,,,,,10-FL-M-11,,,136 days 00:00:00.000000000,,,40.98099208060398,40.98099208060398
Scriven,Mary,Stenson, ,9,30,1962,Atlanta,GA,9,30,1677, , ,Female,AfriAmerican,U.S. District Court,U.S. District Court for the Middle District of Florida,Judge,George W. Bush,Republican,Well Qualified,,2008-07-10,2008-07-10,2008-09-09,Reported (favorably),2008-09-25,Voice,  ,2008-09-26,2008-09-30,,,,Duke University,B.A.,1983-01-01,Florida State University College of Law,J.D.,1987-01-01,,,,,,,,,,1962-09-30,1677-09-30,Mary Stenson Scriven,43,TX,10,M.D. Fla.,10 - FL-M,FL,,,,,,,10-FL-M-03,,,78 days 00:00:00.000000000,,,45.77780515684785,45.77780515684785
Howard,Marcia,Morales, ,9,30,1965,Jacksonville,FL,9,30,1677, , ,Female,Hispanic,U.S. District Court,U.S. District Court for the Middle District of Florida,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,,Reported (favorably),2007-02-08,Roll Call, 93/0,2007-02-15,2007-02-20,,,,Vanderbilt University,B.S.,1987-01-01,University of Florida College of Law,J.D.,1990-01-01,,,,,,,,,,1965-09-30,1677-09-30,Marcia Morales Howard,43,TX,10,M.D. Fla.,10 - FL-M,FL,,,,,,,10-FL-M-06,"['Nominated to U.S. District Court for the Middle District of Florida, June 6, 2006']",[],37 days 00:00:00.000000000,,,41.27668603735874,41.27668603735874
Covington,Virginia,Maria Hernandez, ,9,30,1955,Tampa,FL,9,30,1677, , ,Female,Hispanic,U.S. District Court,U.S. District Court for the Middle District of Florida,Judge,George W. Bush,Republican,Well Qualified,,2004-04-20,2004-04-20,2004-06-16,Reported (favorably),2004-07-20,Roll Call, 91/0,2004-09-07,2004-09-10,,,,University of Tampa,B.S.,1976-01-01,University of Tampa,M.B.A.,1977-01-01,Georgetown University Law Center,J.D.,1980-01-01,,,,,,,1955-09-30,1677-09-30,Virginia Maria Hernandez Covington,43,TX,10,M.D. Fla.,10 - FL-M,FL,,,,,,,10-FL-M-10,,,140 days 00:00:00.000000000,,,48.55678076894118,48.55678076894118
