Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Kornmann,Charles,B., ,9,30,1937,Watertown,SD,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of South Dakota,Judge,William J. Clinton,Democratic,Qualified,,1995-01-23,1995-01-23,1995-02-27,Reported (favorably),1995-03-16,Voice,  ,1995-03-24,1995-03-24,2008-07-31,,,College of St. Thomas,B.A.,1959-01-01,Georgetown College (now Georgetown University) Law Center,LL.B.,1962-01-01,,,,,,,,,,1937-09-30,1677-09-30,Charles B. Kornmann,42,AK,8,D.S.D.,08 - SD,SD,,,,,2008-07-31,3992 days 01:27:23.045008000,08-SD-03,,,60 days 00:00:00.000000000,4878 days 00:00:00.000000000,,57.31534528429742,57.31534528429742
Schreier,Karen,E., ,9,30,1956,Sioux Falls,SD,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of South Dakota,Judge,William J. Clinton,Democratic,Qualified,,1999-03-08,1999-03-08,1999-06-16,Reported (favorably),1999-06-24,Roll Call, 94/4,1999-06-30,1999-07-07,,,,St. Louis University,A.B.,1978-01-01,St. Louis University School of Law,J.D.,1981-01-01,,,,,,,,,,1956-09-30,1677-09-30,Karen E. Schreier,42,AK,8,D.S.D.,08 - SD,SD,,,,,,,08-SD-04,,,114 days 00:00:00.000000000,,,42.43482070131488,42.43482070131488
Piersol,Lawrence,L., ,9,30,1940,Vermillion,SD,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of South Dakota,Judge,William J. Clinton,Democratic,Well Qualified,,1993-08-06,1993-08-06,1993-10-20,Reported (favorably),1993-11-18,Voice,  ,1993-11-20,1993-11-22,2009-07-31,,,University of South Dakota,B.A.,1962-01-01,University of South Dakota School of Law,J.D.,1965-01-01,,,,,,,,,,1940-09-30,1677-09-30,Lawrence L. Piersol,42,AK,8,D.S.D.,08 - SD,SD,,,,,2009-07-31,3627 days 01:27:23.045008000,08-SD-05,,,106 days 00:00:00.000000000,5730 days 00:00:00.000000000,,52.84981895589916,52.84981895589916
Lange,Roberto,Antonio, ,9,30,1963,Pamplona,Spain,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of South Dakota,Judge,Barack Obama,Democratic,Well Qualified,,2009-07-08,2009-07-08,2009-09-09,Reported (favorably),2009-10-01,Roll Call, 100/0,2009-10-21,2009-10-21,,,,University of South Dakota,B.A.,1985-01-01,Northwestern University School of Law,J.D.,1988-01-01,,,,,,,,,,1963-09-30,1677-09-30,Roberto Antonio Lange,44,IL,8,D.S.D.,08 - SD,SD,,,,,,,08-SD-03,,,105 days 00:00:00.000000000,,,45.77232934283387,45.77232934283387
Viken,Jeffrey,Lynn, ,9,30,1952,Huron,SD,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of South Dakota,Judge,Barack Obama,Democratic,Well Qualified,,2009-06-25,2009-06-25,2009-07-29,Reported (favorably),2009-09-10,Roll Call, 99/0,2009-09-29,2009-09-30,,,,University of South Dakota,B.A.,1974-01-01,University of South Dakota School of Law,J.D.,1977-01-01,,,,,,,,,,1952-09-30,1677-09-30,Jeffrey Lynn Viken,44,IL,8,D.S.D.,08 - SD,SD,,,,,,,08-SD-05,,,96 days 00:00:00.000000000,,,56.734908998815854,56.734908998815854
Albritton,William,Harold,III,9,30,1936,Andalusia,AL,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Middle District of Alabama,Judge,George H.W. Bush,Republican,Well Qualified,,1991-03-11,1991-03-11,1991-04-24,Reported (favorably),1991-05-09,Voice,  ,1991-05-09,1991-05-14,2004-05-17,,,University of Alabama,B.A.,1959-01-01,University of Alabama School of Law,LL.B.,1960-01-01,,,,,,,,,,1936-09-30,1677-09-30,"William Harold Albritton, III",41,TX,11,M.D. Ala.,11 - AL-M,AL,,,,,2004-05-17,5528 days 01:27:23.045008000,11-AL-M-03,,,59 days 00:00:00.000000000,4752 days 00:00:00.000000000,,54.443280833966476,54.443280833966476
Watkins,William,Keith, ,9,30,1951,Pike County,AL,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Middle District of Alabama,Judge,George W. Bush,Republican,Qualified,,2005-09-28,2005-09-28,2005-11-15,Reported (favorably),2005-11-17,Voice,  ,2005-12-21,2005-12-27,2019-01-31,,,Auburn University,B.S.,1973-01-01,University of Alabama School of Law,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,William Keith Watkins,43,TX,11,M.D. Ala.,11 - AL-M,AL,,,,,2019-01-31,156 days 01:27:23.045008000,11-AL-M-03,,,84 days 00:00:00.000000000,4783 days 00:00:00.000000000,,53.99700199182735,53.99700199182735
Marks,Emily,Coody,,9,30,1973,Tuscaloosa,AL,9,30,1677,,,Female,White,U.S. District Court,U.S. District Court for the Middle District of Alabama,Judge,Donald J. Trump,Republican,Qualified,,2018-01-08,2018-01-08,,Reported (favorably),2018-01-18,Voice,,2018-08-01,2018-08-03,,,,Spring Hill College,B.A.,1995-01-01,University of Alabama School of Law,J.D.,1998-01-01,,,,,,,,,,1973-09-30,1677-09-30,,45,NY,11,M.D. Ala.,11 - AL-M,AL,,,,,,,11-AL-M-01,"['Nominated to U.S. District Court for the Middle District of Alabama, September 7, 2017']",[],205 days 00:00:00.000000000,,,44.274694210011155,44.274694210011155
Brasher,Andrew,Lynn,,9,30,1981,Milan,TN,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Middle District of Alabama,Judge,Donald J. Trump,Republican,Qualified,,2019-01-23,2019-01-23,,Reported (favorably),2019-02-07,Roll Call, 52/47,2019-05-01,2019-05-03,,,,Samford University,B.A.,2002-01-01,Harvard Law School,J.D.,2006-01-01,,,,,,,,,,1981-09-30,1677-09-30,,45,NY,11,M.D. Ala.,11 - AL-M,AL,,,,,,,11-AL-M-04,"['Nominated to U.S. District Court for the Middle District of Alabama, April 10, 2018']",[],98 days 00:00:00.000000000,,,37.31493459824637,37.31493459824637
Thompson,Myron,Herbert, ,9,30,1947,Tuskegee Institute,AL,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Middle District of Alabama,Judge,Jimmy Carter,Democratic,Qualified,,1980-09-17,1980-09-17,1980-09-22,Reported (favorably),1980-09-24,Voice,  ,1980-09-26,1980-09-29,2013-08-22,,,Yale University,B.A.,1969-01-01,Yale Law School,J.D.,1972-01-01,,,,,,,,,,1947-09-30,1677-09-30,Myron Herbert Thompson,39,GA,11,M.D. Ala.,11 - AL-M,AL,,,,,2013-08-22,2144 days 01:27:23.045008000,11-AL-M-01,,,9 days 00:00:00.000000000,12015 days 00:00:00.000000000,,32.96713827114862,32.96713827114862
Singleton,James,Keith,Jr.,9,30,1939,Oakland,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Alaska,Judge,George H.W. Bush,Republican,Well Qualified,,1990-01-24,1990-01-24,1990-04-26,Reported (favorably),1990-05-10,Voice,  ,1990-05-11,1990-05-14,2005-01-27,,,"University of California, Berkeley",A.B.,1961-01-01,"University of California, Berkeley, Boalt Hall School of Law",LL.B.,1964-01-01,,,,,,,,,,1939-09-30,1677-09-30,"James Keith Singleton, Jr.",41,TX,9,D. Alaska,09 - AK,AK,,,,,2005-01-27,5273 days 01:27:23.045008000,09-AK-02,,,107 days 00:00:00.000000000,5372 days 00:00:00.000000000,,50.319992881441785,50.319992881441785
Sedwick,John,W., ,9,30,1946,Kittanning,PA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Alaska,Judge,George H.W. Bush,Republican,Well Qualified,,1992-07-02,1992-07-02,1992-09-24,Reported (favorably),1992-10-07,Voice,  ,1992-10-08,1992-10-09,2011-03-13,,,Dartmouth College,B.A.,1968-01-01,Harvard Law School,J.D.,1972-01-01,,,,,,,,,,1946-09-30,1677-09-30,John W. Sedwick,41,TX,9,D. Alaska,09 - AK,AK,,,,,2011-03-13,3037 days 01:27:23.045008000,09-AK-03,,,98 days 00:00:00.000000000,6729 days 00:00:00.000000000,,45.75590190079194,45.75590190079194
Beistline,Ralph,R., ,9,30,1948,Fairbanks,AK,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Alaska,Judge,George W. Bush,Republican,Qualified,,2001-11-08,2001-11-08,2002-02-26,Reported (favorably),2002-03-07,Roll Call, 98/0,2002-03-12,2002-03-19,2015-12-31,,,University of Alaska Fairbanks,B.A.,1972-01-01,University of Puget Sound School of Law (now Seattle University School of Law),J.D.,1974-01-01,,,,,,,,,,1948-09-30,1677-09-30,Ralph R. Beistline,43,TX,9,D. Alaska,09 - AK,AK,,,,,2015-12-31,1283 days 01:27:23.045008000,09-AK-01,,,124 days 00:00:00.000000000,5035 days 00:00:00.000000000,,53.10718221455608,53.10718221455608
Burgess,Timothy,Mark, ,9,30,1956,San Francisco,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Alaska,Judge,George W. Bush,Republican,Qualified,,2005-07-28,2005-07-28,2005-11-01,Reported (favorably),2005-11-17,Voice,  ,2005-12-21,2006-01-23,,,,Canada College,A.A.,1976-01-01,University of Alaska Fairbanks,B.A.,1978-01-01,University of Alaska Fairbanks,M.B.A.,1982-01-01,Northeastern University School of Law,J.D.,1987-01-01,,,,1956-09-30,1677-09-30,Timothy Mark Burgess,43,TX,9,D. Alaska,09 - AK,AK,,,,,,,09-AK-02,,,146 days 00:00:00.000000000,,,48.82509565562606,48.82509565562606
Holland,H[ezekiah],Russel, ,9,30,1936,Pontiac,MI,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Alaska,Judge,Ronald Reagan,Republican,Qualified,,1984-03-06,1984-03-06,1984-03-20,Reported (favorably),1984-03-22,Voice,  ,1984-03-26,1984-07-16,2001-09-18,,,University of Michigan,B.B.A.,1958-01-01,University of Michigan Law School,LL.B.,1961-01-01,,,,,,,,,,1936-09-30,1677-09-30,H[ezekiah] Russel Holland,40,CA,9,D. Alaska,09 - AK,AK,,,,,2001-09-18,6500 days 01:27:23.045008000,09-AK-01,,,20 days 00:00:00.000000000,6273 days 00:00:00.000000000,,47.43150098906891,47.43150098906891
Gleason,Sharon,Louise, ,9,30,1957,Rochester,NY,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Alaska,Judge,Barack Obama,Democratic,Well Qualified,,2011-04-06,2011-04-06,2011-07-13,Reported (favorably),2011-09-08,Roll Call, 87/8,2011-11-15,2012-01-04,,,,Washington University in St. Louis,B.A.,1979-01-01,"University of California, Davis, School of Law",J.D.,1983-01-01,,,,,,,,,,1957-09-30,1677-09-30,Sharon Louise Gleason,44,IL,9,D. Alaska,09 - AK,AK,,,,,,,09-AK-03,,,223 days 00:00:00.000000000,,,53.51513035859737,53.51513035859737
Brimmer,Philip,A., ,9,30,1959,Rawlins,WY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Colorado,Judge,George W. Bush,Republican,Well Qualified,,2008-07-10,2008-07-10,2008-09-09,Reported (favorably),2008-09-25,Voice,  ,2008-09-26,2008-10-14,,,,Harvard College,A.B.,1981-01-01,Yale Law School,J.D.,1985-01-01,,,,,,,,,,1959-09-30,1677-09-30,Philip A. Brimmer,43,TX,10,D. Colo.,10 - CO,CO,,,,,,,10-CO-02,,,78 days 00:00:00.000000000,,,48.778551236507255,48.778551236507255
Krieger,Marcia,S., ,9,30,1954,Denver,CO,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Colorado,Judge,George W. Bush,Republican,Well Qualified,,2001-09-10,2001-09-10,2001-12-05,Reported (favorably),2001-12-13,Roll Call, 83/0,2002-01-25,2002-01-30,2019-03-03,,,Lewis and Clark College,B.A.,1975-01-01,University of Colorado Law School,J.D.,1979-01-01,,,,,,,,,,1954-09-30,1677-09-30,Marcia S. Krieger,43,TX,10,D. Colo.,10 - CO,CO,,,,,2019-03-03,125 days 01:27:23.045008000,10-CO-04,,,137 days 00:00:00.000000000,6241 days 00:00:00.000000000,,46.94689144883194,46.94689144883194
Blackburn,Robert,E., ,9,30,1950,Lakewood,CO,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Colorado,Judge,George W. Bush,Republican,Well Qualified,,2001-09-10,2001-09-10,2002-01-24,Reported (favorably),2002-02-07,Roll Call, 98/0,2002-02-26,2002-03-06,2016-04-12,,,Western State College (now Western State Colorado University),B.A.,1972-01-01,University of Colorado Law School,J.D.,1974-01-01,,,,,,,,,,1950-09-30,1677-09-30,Robert E. Blackburn,43,TX,10,D. Colo.,10 - CO,CO,,,,,2016-04-12,1180 days 01:27:23.045008000,10-CO-05,,,169 days 00:00:00.000000000,5151 days 00:00:00.000000000,,50.94697358604215,50.94697358604215
Arguello,Christine,M., ,9,30,1955,Thatcher,CO,9,30,1677, , ,Female,Hispanic,U.S. District Court,U.S. District Court for the District of Colorado,Judge,George W. Bush,Republican,Qualified,,2008-07-10,2008-07-10,2008-09-09,Reported (favorably),2008-09-25,Voice,  ,2008-09-26,2008-10-21,,,,University of Colorado,B.S.,1977-01-01,Harvard Law School,J.D.,1980-01-01,,,,,,,,,,1955-09-30,1677-09-30,Christine M. Arguello,43,TX,10,D. Colo.,10 - CO,CO,,,,,,,10-CO-06,"['Nominated to U.S. Court of Appeals for the Tenth Circuit, July 27, 2000']",[],78 days 00:00:00.000000000,,,52.77863337371746,52.77863337371746
Babcock,Lewis,Thornton, ,9,30,1943,Rocky Ford,CO,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Colorado,Judge,Ronald Reagan,Republican,Well Qualified,,1988-06-23,1988-06-23,1988-08-09,Reported (favorably),1988-10-05,Voice,  ,1988-10-14,1988-10-17,2008-04-04,,,University of Denver,B.A.,1965-01-01,University of Denver College of Law,J.D.,1968-01-01,University of Virginia School of Law,LL.M.,1988-01-01,,,,,,,1943-09-30,1677-09-30,Lewis Thornton Babcock,40,CA,10,D. Colo.,10 - CO,CO,,,,,2008-04-04,4110 days 01:27:23.045008000,10-CO-02,,,113 days 00:00:00.000000000,7109 days 00:00:00.000000000,,44.73192468017824,44.73192468017824
Jackson,Richard,Brooke, ,9,30,1947,Bozeman,MT,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Colorado,Judge,Barack Obama,Democratic,Well Qualified,,2011-01-05,2011-01-05,2011-04-13,Reported (favorably),2011-05-12,Voice,  ,2011-08-02,2011-09-01,,,,Dartmouth College,A.B.,1969-01-01,Harvard Law School,J.D.,1972-01-01,,,,,,,,,,1947-09-30,1677-09-30,Richard Brooke Jackson,44,IL,10,D. Colo.,10 - CO,CO,,,,,,,10-CO-01,"['Nominated to U.S. District Court for the District of Colorado, September 29, 2010']",[],209 days 00:00:00.000000000,,,63.26755511749043,63.26755511749043
Moore,Raymond,Paul, ,9,30,1953,Boston,MA,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the District of Colorado,Judge,Barack Obama,Democratic,Well Qualified,,2013-01-04,2013-01-04,2013-01-23,Reported (favorably),2013-02-14,Voice,  ,2013-03-23,2013-03-26,,,,Yale University,B.A.,1975-01-01,Yale Law School,J.D.,1978-01-01,,,,,,,,,,1953-09-30,1677-09-30,Raymond Paul Moore,44,IL,10,D. Colo.,10 - CO,CO,,,,,,,10-CO-03,"['Nominated to U.S. District Court for the District of Colorado, November 14, 2012']",[],78 days 00:00:00.000000000,,,59.264735073273236,59.264735073273236
Martinez,William,Joseph, ,9,30,1954,Mexico City,Mexico,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the District of Colorado,Judge,Barack Obama,Democratic,Qualified,,2010-02-24,2010-02-24,2010-03-10,Reported (favorably),2010-04-15,Roll Call, 58/37,2010-12-21,2010-12-21,,,,University of Illinois,"B.A., B.Sc.",1977-01-01,University of Chicago Law School,J.D.,1980-01-01,,,,,,,,,,1954-09-30,1677-09-30,William Joseph Martinez,44,IL,10,D. Colo.,10 - CO,CO,,,,,,,10-CO-07,,,300 days 00:00:00.000000000,,,55.40428619341944,55.40428619341944
Domenico,Daniel,Desmond,,9,30,1972,Boulder,CO,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the District of Colorado,Judge,Donald J. Trump,Republican,Qualified,,2019-01-23,2019-01-23,,Reported (favorably),2019-02-07,Roll Call, 57/42,2019-04-09,2019-05-07,,,,Georgetown University,B.A.,1995-01-01,University of Virginia School of Law,J.D.,2000-01-01,,,,,,,,,,1972-09-30,1677-09-30,,45,NY,10,D. Colo.,10 - CO,CO,,,,,,,10-CO-05,"['Nominated to U.S. District Court for the District of Colorado, October 2, 2017; no Senate vote; Nominated to U.S. District Court for the District of Colorado, January 8, 2018']",[],76 days 00:00:00.000000000,,,46.314434930217594,46.314434930217594
Kane,John,L.,Jr.,9,30,1937,Tucumcari,NM,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Colorado,Judge,Jimmy Carter,Democratic,Well Qualified,,1977-11-02,1977-11-02,1977-11-18,Reported (favorably),1977-12-07,Voice,  ,1977-12-15,1977-12-16,1988-04-08,,,University of Colorado,B.A.,1958-01-01,University of Denver College of Law,J.D.,1960-01-01,,,,,,,,,,1937-09-30,1677-09-30,"John L. Kane, Jr.",39,GA,10,D. Colo.,10 - CO,CO,,,,,1988-04-08,11411 days 01:27:23.045008000,10-CO-02,,,43 days 00:00:00.000000000,3766 days 00:00:00.000000000,,40.09117230333272,40.09117230333272
Seabright,J[ohn],Michael, ,9,30,1959,Wheeling,WV,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Hawaii,Judge,George W. Bush,Republican,Well Qualified,,2005-02-14,2005-02-14,,Reported (favorably),2005-03-17,Roll Call, 98/0,2005-04-27,2005-04-28,,,,Tulane University,B.A.,1981-01-01,George Washington University Law School,J.D.,1984-01-01,,,,,,,,,,1959-09-30,1677-09-30,J[ohn] Michael Seabright,43,TX,9,D. Haw.,09 - HI,HI,,,,,,,09-HI-03,"['Nominated to U.S. District Court for the District of Hawaii, September 15, 2004']",[],72 days 00:00:00.000000000,,,45.37807073382753,45.37807073382753
Ezra,David,Alan, ,9,30,1947,Columbus,OH,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Hawaii,Judge,Ronald Reagan,Republican,Qualified,,1987-11-18,1987-11-19,1988-04-28,Reported (favorably),1988-05-12,Voice,  ,1988-05-19,1988-05-20,2012-06-27,,,"St. Mary`s University, Texas",B.B.A.,1969-01-01,"St. Mary`s University School of Law, Texas",J.D.,1972-01-01,,,,,,,,,,1947-09-30,1677-09-30,David Alan Ezra,40,CA,9,D. Haw.,09 - HI,HI,,,,,2012-06-27,2565 days 01:27:23.045008000,09-HI-01,,,183 days 00:00:00.000000000,8804 days 00:00:00.000000000,,40.13497881544453,40.13497881544453
Kay,Alan,Cooke, ,9,30,1932,Honolulu,HI,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Hawaii,Judge,Ronald Reagan,Republican,Qualified,,1986-07-03,1986-07-08,1986-08-13,Reported (favorably),1986-09-11,Voice,  ,1986-09-12,1986-09-15,2000-01-02,,,Princeton University,A.B.,1957-01-01,"University of California, Berkeley, Boalt Hall School of Law",LL.B.,1960-01-01,,,,,,,,,,1932-09-30,1677-09-30,Alan Cooke Kay,40,CA,9,D. Haw.,09 - HI,HI,,,,,2000-01-02,7125 days 01:27:23.045008000,09-HI-03,,,71 days 00:00:00.000000000,4857 days 00:00:00.000000000,,53.75606617521236,53.75606617521236
Mollway,Susan,Oki, ,9,30,1950,Honolulu,HI,9,30,1677, , ,Female,Asian American,U.S. District Court,U.S. District Court for the District of Hawaii,Judge,William J. Clinton,Democratic,Well Qualified,,1997-01-07,1997-01-07,1998-02-04,Reported (favorably),1998-04-30,Roll Call, 56/34,1998-06-22,1998-06-23,2015-11-06,,,University of Hawaii,B.A.,1971-01-01,University of Hawaii,M.A.,1973-01-01,Harvard Law School,J.D.,1981-01-01,,,,,,,1950-09-30,1677-09-30,Susan Oki Mollway,42,AK,9,D. Haw.,09 - HI,HI,,,,,2015-11-06,1338 days 01:27:23.045008000,09-HI-02,"['Nominated to U.S. District Court for the District of Hawaii, December 21, 1995']",[],531 days 00:00:00.000000000,6345 days 00:00:00.000000000,,46.27336632511277,46.27336632511277
Gillmor,Helen,W., ,9,30,1942,Syracuse,NY,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Hawaii,Judge,William J. Clinton,Democratic,Qualified,,1994-08-25,1994-08-25,1994-09-28,Reported (favorably),1994-10-05,Voice,  ,1994-10-07,1994-10-11,2009-06-30,,,"Queens College, City University of New York",B.A.,1965-01-01,Boston University School of Law,LL.B.,1968-01-01,,,,,,,,,,1942-09-30,1677-09-30,Helen W. Gillmor,42,AK,9,D. Haw.,09 - HI,HI,,,,,2009-06-30,3658 days 01:27:23.045008000,09-HI-04,,,43 days 00:00:00.000000000,5376 days 00:00:00.000000000,,51.90250313148114,51.90250313148114
Watson,Derrick,Kahala, ,9,30,1966,Honolulu,HI,9,30,1677, , ,Male,Asian American/Pacific Islander,U.S. District Court,U.S. District Court for the District of Hawaii,Judge,Barack Obama,Democratic,Well Qualified,,2013-01-04,2013-01-04,2013-01-23,Reported (favorably),2013-02-14,Roll Call, 94/0,2013-04-18,2013-04-23,,,,Harvard University,A.B.,1988-01-01,Harvard Law School,J.D.,1991-01-01,,,,,,,,,,1966-09-30,1677-09-30,Derrick Kahala Watson,44,IL,9,D. Haw.,09 - HI,HI,,,,,,,09-HI-01,"['Nominated to U.S. District Court for the District of Hawaii, November 14, 2012']",[],104 days 00:00:00.000000000,,,46.2651526040918,46.2651526040918
Kobayashi,Leslie,Emi, ,9,30,1957,Mount Holly,NJ,9,30,1677, , ,Female,Asian American,U.S. District Court,U.S. District Court for the District of Hawaii,Judge,Barack Obama,Democratic,Well Qualified,,2010-04-21,2010-04-21,2010-07-15,Reported (favorably),2010-08-05,Voice,  ,2010-12-18,2010-12-22,,,,Wellesley College,B.A.,1979-01-01,Boston College Law School,J.D.,1983-01-01,,,,,,,,,,1957-09-30,1677-09-30,Leslie Emi Kobayashi,44,IL,9,D. Haw.,09 - HI,HI,,,,,,,09-HI-04,,,241 days 00:00:00.000000000,,,52.556862906151395,52.556862906151395
Otake,Jill,Aiko,,9,30,1973,Honolulu,HI,9,30,1677,,,Female,Asian American,U.S. District Court,U.S. District Court for the District of Hawaii,Judge,Donald J. Trump,Republican,Well Qualified,,2017-12-21,2017-12-21,2018-03-07,Reported (favorably),2018-04-12,Voice,,2018-08-01,2018-08-03,,,,Georgetown University,B.S.,1995-01-01,University of Washington School of Law,J.D.,1998-01-01,,,,,,,,,,1973-09-30,1677-09-30,,45,NY,9,D. Haw.,09 - HI,HI,,,,,,,09-HI-02,,,223 days 00:00:00.000000000,,,44.225411883885364,44.225411883885364
Johnson,Alan,Bond, ,9,30,1939,Cheyenne,WY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Wyoming,Judge,Ronald Reagan,Republican,Well Qualified,,1985-10-22,1985-10-22,1985-12-04,Reported (favorably),1985-12-12,Voice,  ,1985-12-16,1985-12-17,,,,Vanderbilt University,B.A.,1961-01-01,University of Wyoming College of Law,J.D.,1964-01-01,,,,,,,,,,1939-09-30,1677-09-30,Alan Bond Johnson,40,CA,10,D. Wyo.,10 - WY,WY,,,,,,,10-WY-02,,,55 days 00:00:00.000000000,,,46.062547485574655,46.062547485574655
Freudenthal,Nancy,Dell, ,9,30,1954,Cody,WY,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the District of Wyoming,Judge,Barack Obama,Democratic,Well Qualified,,2009-12-03,2009-12-03,2010-01-20,Reported (favorably),2010-02-11,Roll Call, 96/1,2010-05-05,2010-05-06,,,,University of Wyoming,B.A.,1976-01-01,University of Wyoming College of Law,J.D.,1980-01-01,,,,,,,,,,1954-09-30,1677-09-30,Nancy Dell Freudenthal,44,IL,10,D. Wyo.,10 - WY,WY,,,,,,,10-WY-01,,,153 days 00:00:00.000000000,,,55.177039911839394,55.177039911839394
Skavdahl,Scott,Wesley, ,9,30,1966,Lincoln,NE,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the District of Wyoming,Judge,Barack Obama,Democratic,Well Qualified,,2011-02-16,2011-02-16,2011-07-13,Reported (favorably),2011-09-08,Roll Call, 96/0,2011-11-03,2011-11-07,,,,University of Wyoming,B.S.,1989-01-01,University of Wyoming College of Law,J.D.,1992-01-01,,,,,,,,,,1966-09-30,1677-09-30,Scott Wesley Skavdahl,44,IL,10,D. Wyo.,10 - WY,WY,,,,,,,10-WY-03,,,260 days 00:00:00.000000000,,,44.38147258328371,44.38147258328371
Springmann,Theresa,Lazar, ,9,30,1956,Gary,IN,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Northern District of Indiana,Judge,George W. Bush,Republican,Well Qualified,,2003-01-29,2003-01-29,2003-03-12,Reported (favorably),2003-03-20,Roll Call, 93/0,2003-03-31,2003-06-24,,,,Indiana University,B.A.,1977-01-01,Notre Dame Law School,J.D.,1980-01-01,,,,,,,,,,1956-09-30,1677-09-30,Theresa Lazar Springmann,43,TX,7,N.D. Ind.,07 - IN-N,IN,,,,,,,07-IN-N-01,,,61 days 00:00:00.000000000,,,46.330862372259524,46.330862372259524
Van Bokkelen,Joseph,S., ,9,30,1943,Chicago,IL,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Indiana,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,2007-04-11,Reported (favorably),2007-05-03,Voice,  ,2007-06-28,2007-07-18,2017-09-29,,,Indiana University,B.A.,1966-01-01,Indiana University Maurer School of Law,J.D.,1969-01-01,,,,,,,,,,1943-09-30,1677-09-30,Joseph S. Van Bokkelen,43,TX,7,N.D. Ind.,07 - IN-N,IN,,,,,2017-09-29,645 days 01:27:23.045008000,07-IN-N-03,,,170 days 00:00:00.000000000,3726 days 00:00:00.000000000,,63.278506745518385,63.278506745518385
